Location,Latitude,Longitude,Country,SeverityScore,IncidentsTotal
POINT(-76.52595 44.22861),"44.229","-76.526",Canada,0.111,"3"
POINT(-77.2371 44.20854),"44.209","-77.237",Canada,0.225,"4"
POINT(-79.97813 43.05849),"43.058","-79.978",Canada,0.671,"3"
POINT(-75.61998 45.388),"45.388","-75.62",Canada,0.029,"4"
POINT(-75.72391 45.33439),"45.334","-75.724",Canada,0.018,"49"
POINT(-75.70758 45.39739),"45.397","-75.708",Canada,0.005,"3"
POINT(-78.94304 43.88273),"43.883","-78.943",Canada,0.018,"3"
POINT(-79.3891 43.74704),"43.747","-79.389",Canada,0.016,"3"
POINT(-79.44312 43.67816),"43.678","-79.443",Canada,0.03,"19"
POINT(-79.24911 43.78456),"43.785","-79.249",Canada,0.163,"9"
POINT(-79.32353 43.76088),"43.761","-79.324",Canada,0.127,"7"
POINT(-79.37323 43.66327),"43.663","-79.373",Canada,0.038,"5"
POINT(-79.3946 43.64806),"43.648","-79.395",Canada,0.068,"5"
POINT(-79.30561 43.73201),"43.732","-79.306",Canada,0.08,"8"
POINT(-63.97914 46.45688),"46.457","-63.979",Canada,0.186,"6"
POINT(-63.11416 46.26901),"46.269","-63.114",Canada,0.023,"11"
POINT(-63.11198 46.27047),"46.27","-63.112",Canada,0.015,"3"
POINT(-63.11329 46.24109),"46.241","-63.113",Canada,0.022,"5"
POINT(-63.17532 46.29272),"46.293","-63.175",Canada,0.004,"3"
POINT(-63.13583 46.2475),"46.248","-63.136",Canada,0.087,"3"
POINT(-63.26429 46.28485),"46.285","-63.264",Canada,0.548,"4"
POINT(-63.21132 46.27213),"46.272","-63.211",Canada,0.076,"3"
POINT(-63.26766 46.22113),"46.221","-63.268",Canada,0.047,"3"
POINT(-63.55799 46.40411),"46.404","-63.558",Canada,0.031,"3"
POINT(-63.57415 46.41071),"46.411","-63.574",Canada,0.138,"13"
POINT(-63.11448 46.26842),"46.268","-63.114",Canada,0.009,"7"
POINT(-63.22669 46.30777),"46.308","-63.227",Canada,0.028,"5"
POINT(-63.15266 46.27332),"46.273","-63.153",Canada,0.123,"123"
POINT(-63.56891 46.4086),"46.409","-63.569",Canada,0.132,"15"
POINT(-63.56295 46.40615),"46.406","-63.563",Canada,0.225,"22"
POINT(-63.10349 46.23518),"46.235","-63.103",Canada,0.033,"3"
POINT(-63.11347 46.26777),"46.268","-63.113",Canada,0.01,"5"
POINT(-63.45666 46.36728),"46.367","-63.457",Canada,0.111,"12"
POINT(-63.11303 46.26679),"46.267","-63.113",Canada,0.019,"13"
POINT(-73.76741 45.48707),"45.487","-73.767",Canada,0.064,"7"
POINT(-73.46769 45.46802),"45.468","-73.468",Canada,0.019,"3"
POINT(-71.07004 48.39406),"48.394","-71.07",Canada,0.007,"4"
POINT(-71.10817 48.39413),"48.394","-71.108",Canada,0.019,"9"
POINT(-71.18971 48.43282),"48.433","-71.19",Canada,0.03,"3"
POINT(-70.90425 48.32874),"48.329","-70.904",Canada,0.088,"5"
POINT(-73.59017 45.57497),"45.575","-73.59",Canada,0.07,"3"
POINT(-73.61438 45.52784),"45.528","-73.614",Canada,0.039,"4"
POINT(-73.57751 45.49123),"45.491","-73.578",Canada,0.012,"5"
POINT(-73.71458 45.59033),"45.59","-73.715",Canada,0.016,"3"
POINT(-73.7133 45.58898),"45.589","-73.713",Canada,0.081,"17"
POINT(-73.4763 45.4347),"45.435","-73.476",Canada,0.091,"15"
POINT(-75.43123 45.5457),"45.546","-75.431",Canada,0.063,"3"
POINT(-71.18076 48.42414),"48.424","-71.181",Canada,0.024,"3"
POINT(-73.74545 45.48817),"45.488","-73.745",Canada,0.1,"11"
POINT(-73.25733 45.81535),"45.815","-73.257",Canada,0.034,"11"
POINT(-73.3733 45.59998),"45.6","-73.373",Canada,0.06,"21"
POINT(-71.73408 48.47671),"48.477","-71.734",Canada,0.022,"3"
POINT(-73.81246 45.47611),"45.476","-73.812",Canada,0.009,"3"
POINT(-74.2696 49.59192),"49.592","-74.27",Canada,1.055,"11"
POINT(-73.48956 45.9713),"45.971","-73.49",Canada,0.11,"16"
POINT(-75.80066 45.44741),"45.447","-75.801",Canada,1.869,"14"
POINT(-71.22757 48.40804),"48.408","-71.228",Canada,0.119,"5"
POINT(-75.92465 45.76044),"45.76","-75.925",Canada,0.662,"18"
POINT(-73.61458 45.55127),"45.551","-73.615",Canada,0.125,"11"
POINT(-73.60138 45.47005),"45.47","-73.601",Canada,0.064,"12"
POINT(-73.56523 45.50073),"45.501","-73.565",Canada,0.06,"34"
POINT(-71.30892 46.78731),"46.787","-71.309",Canada,0.019,"3"
POINT(-75.71286 45.43211),"45.432","-75.713",Canada,0.035,"3"
POINT(-74.11436 45.89213),"45.892","-74.114",Canada,1.513,"23"
POINT(-71.08161 48.38394),"48.384","-71.082",Canada,0.008,"3"
POINT(-73.48995 45.50611),"45.506","-73.49",Canada,0.072,"12"
POINT(-73.76153 45.49069),"45.491","-73.762",Canada,0.099,"44"
POINT(-73.62688 45.44942),"45.449","-73.627",Canada,0.027,"5"
POINT(-73.56806 45.53319),"45.533","-73.568",Canada,0.052,"3"
POINT(-69.27203 47.69453),"47.695","-69.272",Canada,0.043,"5"
POINT(-71.0602 48.40262),"48.403","-71.06",Canada,0.02,"7"
POINT(-73.38796 45.52023),"45.52","-73.388",Canada,1.043,"25"
POINT(-73.76419 45.48829),"45.488","-73.764",Canada,0.018,"8"
POINT(-73.69322 45.46915),"45.469","-73.693",Canada,0.035,"29"
POINT(-73.58705 45.48552),"45.486","-73.587",Canada,0.069,"5"
POINT(-71.96419 45.40304),"45.403","-71.964",Canada,0.038,"3"
POINT(-73.15577 46.00747),"46.007","-73.156",Canada,0.692,"85"
POINT(-73.63909 45.91635),"45.916","-73.639",Canada,0.4,"18"
POINT(-73.51376 45.61511),"45.615","-73.514",Canada,0.033,"3"
POINT(-75.77901 45.44473),"45.445","-75.779",Canada,0.01,"3"
POINT(-71.22106 48.40883),"48.409","-71.221",Canada,0.021,"3"
POINT(-73.69276 45.45678),"45.457","-73.693",Canada,0.027,"27"
POINT(-73.37112 45.59319),"45.593","-73.371",Canada,0.017,"6"
POINT(-73.64741 45.91435),"45.914","-73.647",Canada,0.156,"7"
POINT(-73.7684 45.48659),"45.487","-73.768",Canada,0.136,"28"
POINT(-75.74452 45.43234),"45.432","-75.745",Canada,0.014,"5"
POINT(-71.21362 48.40397),"48.404","-71.214",Canada,0.028,"7"
POINT(-73.57303 45.53216),"45.532","-73.573",Canada,0.044,"3"
POINT(-73.63254 45.51347),"45.513","-73.633",Canada,0.197,"10"
POINT(-73.69317 45.4704),"45.47","-73.693",Canada,0.008,"5"
POINT(-73.08288 46.02821),"46.028","-73.083",Canada,0.179,"9"
POINT(-73.12422 46.0276),"46.028","-73.124",Canada,0.009,"3"
POINT(-73.29062 45.32048),"45.32","-73.291",Canada,0.099,"9"
POINT(-73.77508 45.48346),"45.483","-73.775",Canada,0.196,"78"
POINT(-71.08517 48.38106),"48.381","-71.085",Canada,0.009,"3"
POINT(-73.61468 45.57481),"45.575","-73.615",Canada,0.22,"26"
POINT(-73.63491 45.52684),"45.527","-73.635",Canada,0.111,"10"
POINT(-75.74421 45.47835),"45.478","-75.744",Canada,0.531,"31"
POINT(-67.48092 49.38638),"49.386","-67.481",Canada,0.765,"18"
POINT(-73.46795 45.4318),"45.432","-73.468",Canada,0.013,"7"
POINT(-73.6587 45.49218),"45.492","-73.659",Canada,0.107,"6"
POINT(-73.56649 45.5018),"45.502","-73.566",Canada,0.026,"3"
POINT(-73.564 45.50059),"45.501","-73.564",Canada,0.042,"8"
POINT(-73.68786 45.46805),"45.468","-73.688",Canada,0.069,"7"
POINT(-73.62786 45.52077),"45.521","-73.628",Canada,0.033,"20"
POINT(-68.23164 49.20908),"49.209","-68.232",Canada,0.01,"3"
POINT(-73.56888 45.37342),"45.373","-73.569",Canada,0.742,"51"
POINT(-70.68068 48.43242),"48.432","-70.681",Canada,0.2,"16"
POINT(-75.78951 45.44379),"45.444","-75.79",Canada,0.023,"5"
POINT(-75.73277 45.44112),"45.441","-75.733",Canada,0.037,"3"
POINT(-71.05493 48.40798),"48.408","-71.055",Canada,0.039,"3"
POINT(-73.5407 45.48825),"45.488","-73.541",Canada,0.015,"5"
POINT(-73.56271 45.49547),"45.495","-73.563",Canada,0.019,"4"
POINT(-73.22032 45.31219),"45.312","-73.22",Canada,0.041,"8"
POINT(-73.33946 45.51393),"45.514","-73.339",Canada,0.205,"10"
POINT(-73.99718 45.63988),"45.64","-73.997",Canada,0.646,"6"
POINT(-73.5675 45.49609),"45.496","-73.567",Canada,0.041,"5"
POINT(-73.59234 45.53355),"45.534","-73.592",Canada,0.047,"3"
POINT(-73.81779 45.47331),"45.473","-73.818",Canada,0.053,"5"
POINT(-73.82836 45.46659),"45.467","-73.828",Canada,0.038,"12"
POINT(-70.70011 48.43965),"48.44","-70.7",Canada,0.107,"11"
POINT(-71.08539 48.41291),"48.413","-71.085",Canada,0.005,"3"
POINT(-73.56547 45.4977),"45.498","-73.565",Canada,0.022,"3"
POINT(-71.63822 48.5682),"48.568","-71.638",Canada,0.019,"3"
POINT(-75.73354 45.44804),"45.448","-75.734",Canada,0.036,"9"
POINT(-71.08939 48.37752),"48.378","-71.089",Canada,0.014,"3"
POINT(-73.59511 45.53484),"45.535","-73.595",Canada,0.118,"6"
POINT(-73.69474 45.46356),"45.464","-73.695",Canada,0.063,"57"
POINT(-73.58842 45.46354),"45.464","-73.588",Canada,0.129,"4"
POINT(-68.16887 49.23942),"49.239","-68.169",Canada,0.1,"6"
POINT(-73.26076 45.8135),"45.814","-73.261",Canada,0.075,"25"
POINT(-71.26987 46.83098),"46.831","-71.27",Canada,0.009,"3"
POINT(-73.59757 45.47147),"45.471","-73.598",Canada,0.058,"19"
POINT(-73.57083 45.49807),"45.498","-73.571",Canada,0.027,"6"
POINT(-73.6277 45.50628),"45.506","-73.628",Canada,0.016,"3"
POINT(-73.46506 45.47966),"45.48","-73.465",Canada,0.026,"3"
POINT(-71.28323 48.42002),"48.42","-71.283",Canada,0.127,"7"
POINT(-71.18364 48.40742),"48.407","-71.184",Canada,0.026,"3"
POINT(-71.10951 48.39278),"48.393","-71.11",Canada,0.002,"4"
POINT(-70.94033 48.3282),"48.328","-70.94",Canada,0.237,"60"
POINT(-73.51498 45.64031),"45.64","-73.515",Canada,0.072,"3"
POINT(-73.56802 45.51552),"45.516","-73.568",Canada,0.114,"6"
POINT(-73.08428 46.02923),"46.029","-73.084",Canada,0.015,"3"
POINT(-73.19419 45.88643),"45.886","-73.194",Canada,0.044,"8"
POINT(-77.10421 49.91318),"49.913","-77.104",Canada,0.938,"3"
POINT(-73.75033 45.58851),"45.589","-73.75",Canada,0.291,"11"
POINT(-70.94 48.32831),"48.328","-70.94",Canada,0.078,"19"
POINT(-71.21049 48.4116),"48.412","-71.21",Canada,0.056,"15"
POINT(-70.89954 48.32976),"48.33","-70.9",Canada,0.004,"3"
POINT(-73.09809 46.028),"46.028","-73.098",Canada,0.012,"3"
POINT(-71.61818 48.60447),"48.604","-71.618",Canada,0.005,"3"
POINT(-74.26696 45.25796),"45.258","-74.267",Canada,1.377,"77"
POINT(-73.82328 45.63615),"45.636","-73.823",Canada,0.06,"3"
POINT(-73.18624 45.90747),"45.907","-73.186",Canada,0.251,"32"
POINT(-69.18531 47.69389),"47.694","-69.185",Canada,0.039,"3"
POINT(-73.65167 45.43419),"45.434","-73.652",Canada,0.074,"10"
POINT(-73.61061 45.57514),"45.575","-73.611",Canada,0.052,"3"
POINT(-73.56247 45.49727),"45.497","-73.562",Canada,0.209,"15"
POINT(-73.28926 45.58859),"45.589","-73.289",Canada,0.046,"9"
POINT(-67.23233 49.50833),"49.508","-67.232",Canada,0.471,"10"
POINT(-72.07152 48.83719),"48.837","-72.072",Canada,0.072,"3"
POINT(-71.23771 48.41214),"48.412","-71.238",Canada,0.027,"3"
POINT(-73.80939 45.51081),"45.511","-73.809",Canada,0.048,"4"
POINT(-73.5704 45.49926),"45.499","-73.57",Canada,0.022,"6"
POINT(-73.59946 45.47044),"45.47","-73.599",Canada,0.017,"9"
POINT(-73.53749 45.57069),"45.571","-73.537",Canada,0.02,"3"
POINT(-73.56788 45.37475),"45.375","-73.568",Canada,0.107,"5"
POINT(-72.62615 46.34983),"46.35","-72.626",Canada,0.12,"20"
POINT(-72.39185 45.96013),"45.96","-72.392",Canada,6.005,"135"
POINT(-72.39157 45.9604),"45.96","-72.392",Canada,3.37,"46"
POINT(-70.95844 46.7636),"46.764","-70.958",Canada,0.413,"7"
POINT(-71.34175 46.67607),"46.676","-71.342",Canada,0.027,"3"
POINT(-71.07708 48.4185),"48.419","-71.077",Canada,0.007,"3"
POINT(-71.10175 48.39976),"48.4","-71.102",Canada,0.068,"16"
POINT(-73.48842 45.5035),"45.504","-73.488",Canada,0.06,"14"
POINT(-73.68879 45.46746),"45.467","-73.689",Canada,0.069,"8"
POINT(-71.9584 45.40323),"45.403","-71.958",Canada,0.034,"6"
POINT(-73.63679 45.91691),"45.917","-73.637",Canada,1.286,"56"
POINT(-67.56057 48.53808),"48.538","-67.561",Canada,0.411,"44"
POINT(-71.597 45.58387),"45.584","-71.597",Canada,0.117,"6"
POINT(-68.52572 48.43943),"48.439","-68.526",Canada,0.108,"3"
POINT(-71.07986 48.41599),"48.416","-71.08",Canada,0.039,"14"
POINT(-73.69378 45.46778),"45.468","-73.694",Canada,0.052,"39"
POINT(-73.14714 46.03036),"46.03","-73.147",Canada,0.104,"9"
POINT(-73.87452 45.55523),"45.555","-73.875",Canada,0.139,"5"
POINT(-71.10686 48.39533),"48.395","-71.107",Canada,0.045,"42"
POINT(-71.09635 48.40475),"48.405","-71.096",Canada,0.037,"15"
POINT(-71.10881 48.39218),"48.392","-71.109",Canada,0.018,"15"
POINT(-73.32837 45.60092),"45.601","-73.328",Canada,0.009,"4"
POINT(-73.17389 45.57863),"45.579","-73.174",Canada,0.128,"3"
POINT(-72.70397 45.39456),"45.395","-72.704",Canada,0.225,"4"
POINT(-73.75312 45.49648),"45.496","-73.753",Canada,0.011,"6"
POINT(-73.57231 45.48907),"45.489","-73.572",Canada,0.032,"3"
POINT(-73.56697 45.51149),"45.511","-73.567",Canada,0.16,"9"
POINT(-73.70768 45.5221),"45.522","-73.708",Canada,0.059,"8"
POINT(-67.28318 48.40467),"48.405","-67.283",Canada,0.069,"11"
POINT(-72.33611 48.59625),"48.596","-72.336",Canada,0.128,"5"
POINT(-73.3436 45.51407),"45.514","-73.344",Canada,0.096,"14"
POINT(-73.69441 45.60096),"45.601","-73.694",Canada,0.251,"16"
POINT(-75.60711 45.49471),"45.495","-75.607",Canada,1.219,"25"
POINT(-71.30895 45.51876),"45.519","-71.309",Canada,2.16,"13"
POINT(-71.74283 48.47835),"48.478","-71.743",Canada,0.029,"5"
POINT(-73.83034 45.21189),"45.212","-73.83",Canada,0.106,"10"
POINT(-73.31006 45.4277),"45.428","-73.31",Canada,0.018,"3"
POINT(-75.7281 45.44043),"45.44","-75.728",Canada,0.061,"5"
POINT(-68.49728 48.45826),"48.458","-68.497",Canada,0.006,"3"
POINT(-71.09829 48.4028),"48.403","-71.098",Canada,0.061,"19"
POINT(-71.17051 48.40547),"48.405","-71.171",Canada,0.018,"5"
POINT(-73.64365 45.5294),"45.529","-73.644",Canada,0.224,"26"
POINT(-75.72273 45.42462),"45.425","-75.723",Canada,0.062,"30"
POINT(-71.12855 48.32303),"48.323","-71.129",Canada,0.012,"3"
POINT(-73.5748 45.53298),"45.533","-73.575",Canada,0.275,"12"
POINT(-73.62431 45.54812),"45.548","-73.624",Canada,0.027,"7"
POINT(-73.56645 45.49783),"45.498","-73.566",Canada,0.043,"3"
POINT(-73.7025 45.46516),"45.465","-73.702",Canada,0.09,"8"
POINT(-73.69576 45.4556),"45.456","-73.696",Canada,0.095,"111"
POINT(-71.55915 46.78459),"46.785","-71.559",Canada,1.047,"8"
POINT(-73.47718 45.75177),"45.752","-73.477",Canada,0.1,"9"
POINT(-73.36217 45.99463),"45.995","-73.362",Canada,0.683,"5"
POINT(-70.42469 46.1044),"46.104","-70.425",Canada,0.08,"9"
POINT(-73.77793 45.48035),"45.48","-73.778",Canada,0.063,"3"
POINT(-71.21277 48.40055),"48.401","-71.213",Canada,0.073,"39"
POINT(-71.08503 48.38081),"48.381","-71.085",Canada,0.038,"31"
POINT(-73.48822 45.5042),"45.504","-73.488",Canada,0.035,"7"
POINT(-73.61027 45.5254),"45.525","-73.61",Canada,0.008,"10"
POINT(-73.62751 45.52492),"45.525","-73.628",Canada,0.048,"5"
POINT(-73.70956 45.49275),"45.493","-73.71",Canada,0.062,"9"
POINT(-73.69588 45.45668),"45.457","-73.696",Canada,0.1,"121"
POINT(-73.58975 45.47611),"45.476","-73.59",Canada,0.012,"3"
POINT(-73.55544 45.48693),"45.487","-73.555",Canada,0.051,"21"
POINT(-72.70382 46.62629),"46.626","-72.704",Canada,0.038,"5"
POINT(-71.95424 45.39293),"45.393","-71.954",Canada,0.038,"3"
POINT(-72.34043 48.59726),"48.597","-72.34",Canada,0.011,"6"
POINT(-73.78929 45.47673),"45.477","-73.789",Canada,0.043,"24"
POINT(-75.73331 45.43196),"45.432","-75.733",Canada,0.013,"5"
POINT(-71.0718 48.42534),"48.425","-71.072",Canada,0.022,"5"
POINT(-73.86707 45.46107),"45.461","-73.867",Canada,0.048,"8"
POINT(-73.56201 45.49198),"45.492","-73.562",Canada,0.039,"3"
POINT(-73.71205 45.46109),"45.461","-73.712",Canada,0.019,"3"
POINT(-73.85617 45.59226),"45.592","-73.856",Canada,0.506,"5"
POINT(-67.22675 48.34413),"48.344","-67.227",Canada,0.04,"5"
POINT(-73.8277 45.46616),"45.466","-73.828",Canada,0.079,"30"
POINT(-72.42482 45.93013),"45.93","-72.425",Canada,0.348,"7"
POINT(-73.87968 45.55659),"45.557","-73.88",Canada,0.064,"3"
POINT(-73.70664 45.59545),"45.595","-73.707",Canada,0.478,"11"
POINT(-73.77643 45.48274),"45.483","-73.776",Canada,0.29,"118"
POINT(-73.78054 45.48005),"45.48","-73.781",Canada,0.016,"6"
POINT(-71.19493 46.87828),"46.878","-71.195",Canada,0.019,"3"
POINT(-75.74259 45.48582),"45.486","-75.743",Canada,0.127,"7"
POINT(-73.67836 45.44814),"45.448","-73.678",Canada,0.033,"8"
POINT(-73.61327 45.52701),"45.527","-73.613",Canada,0.017,"6"
POINT(-71.94918 45.46916),"45.469","-71.949",Canada,0.063,"7"
POINT(-71.09306 48.40747),"48.407","-71.093",Canada,0.013,"8"
POINT(-73.70697 45.44953),"45.45","-73.707",Canada,0.279,"9"
POINT(-73.5914 45.56679),"45.567","-73.591",Canada,0.034,"3"
POINT(-73.10606 46.02612),"46.026","-73.106",Canada,0.012,"3"
POINT(-72.56261 46.32589),"46.326","-72.563",Canada,0.076,"5"
POINT(-72.56019 46.32742),"46.327","-72.56",Canada,0.1,"18"
POINT(-71.05724 48.4056),"48.406","-71.057",Canada,0.102,"25"
POINT(-73.70109 45.47545),"45.475","-73.701",Canada,0.017,"3"
POINT(-73.85472 45.59127),"45.591","-73.855",Canada,0.301,"9"
POINT(-72.07205 48.83748),"48.837","-72.072",Canada,0.584,"15"
POINT(-70.68549 48.43415),"48.434","-70.685",Canada,0.061,"6"
POINT(-73.37719 45.52029),"45.52","-73.377",Canada,0.46,"14"
POINT(-68.72278 48.94214),"48.942","-68.723",Canada,0.223,"4"
POINT(-70.95754 48.37891),"48.379","-70.958",Canada,0.146,"17"
POINT(-73.82506 45.46258),"45.463","-73.825",Canada,0.017,"5"
POINT(-71.49644 46.77211),"46.772","-71.496",Canada,0.041,"5"
POINT(-71.61568 48.61088),"48.611","-71.616",Canada,0.047,"9"
POINT(-71.22898 48.41336),"48.413","-71.229",Canada,0.033,"3"
POINT(-73.56675 45.49474),"45.495","-73.567",Canada,0.038,"3"
POINT(-73.37396 45.60201),"45.602","-73.374",Canada,0.028,"19"
POINT(-72.65934 46.37511),"46.375","-72.659",Canada,0.124,"7"
POINT(-71.14109 48.39643),"48.396","-71.141",Canada,0.1,"144"
POINT(-71.0509 48.41212),"48.412","-71.051",Canada,0.012,"3"
POINT(-71.07396 48.42145),"48.421","-71.074",Canada,0.048,"13"
POINT(-71.08072 48.38469),"48.385","-71.081",Canada,0.017,"11"
POINT(-73.58278 45.5367),"45.537","-73.583",Canada,0.077,"4"
POINT(-73.69303 45.45516),"45.455","-73.693",Canada,0.011,"9"
POINT(-73.59093 45.48837),"45.488","-73.591",Canada,0.019,"3"
POINT(-73.85784 45.59336),"45.593","-73.858",Canada,0.224,"7"
POINT(-73.64168 45.91566),"45.916","-73.642",Canada,0.067,"3"
POINT(-71.75897 48.47923),"48.479","-71.759",Canada,0.022,"5"
POINT(-74.03602 45.81559),"45.816","-74.036",Canada,0.14,"3"
POINT(-71.20176 46.93735),"46.937","-71.202",Canada,0.186,"5"
POINT(-75.72586 45.42421),"45.424","-75.726",Canada,0.232,"9"
POINT(-75.72007 45.42477),"45.425","-75.72",Canada,0.011,"6"
POINT(-73.42605 45.50799),"45.508","-73.426",Canada,0.127,"15"
POINT(-73.63673 45.50451),"45.505","-73.637",Canada,0.159,"10"
POINT(-73.6299 45.48954),"45.49","-73.63",Canada,0.219,"5"
POINT(-73.58104 45.50576),"45.506","-73.581",Canada,0.068,"3"
POINT(-73.82347 45.47045),"45.47","-73.823",Canada,0.053,"5"
POINT(-74.03667 45.81585),"45.816","-74.037",Canada,0.501,"19"
POINT(-73.77141 45.48523),"45.485","-73.771",Canada,0.177,"31"
POINT(-75.80928 45.5146),"45.515","-75.809",Canada,0.437,"75"
POINT(-73.46629 45.47594),"45.476","-73.466",Canada,0.019,"3"
POINT(-71.20444 48.40339),"48.403","-71.204",Canada,0.007,"9"
POINT(-73.47058 45.57368),"45.574","-73.471",Canada,0.115,"6"
POINT(-72.22252 48.50275),"48.503","-72.223",Canada,0.021,"3"
POINT(-71.07186 48.42419),"48.424","-71.072",Canada,0.008,"3"
POINT(-71.22338 48.41505),"48.415","-71.223",Canada,0.011,"3"
POINT(-71.09493 48.40605),"48.406","-71.095",Canada,0.03,"8"
POINT(-73.65406 45.49724),"45.497","-73.654",Canada,0.023,"3"
POINT(-73.57401 45.4915),"45.492","-73.574",Canada,0.162,"8"
POINT(-71.18644 46.78858),"46.789","-71.186",Canada,0.021,"3"
POINT(-75.60841 45.50085),"45.501","-75.608",Canada,0.178,"5"
POINT(-71.18376 48.40693),"48.407","-71.184",Canada,0.065,"16"
POINT(-71.2137 48.40497),"48.405","-71.214",Canada,0.01,"3"
POINT(-72.29816 48.56008),"48.56","-72.298",Canada,0.009,"3"
POINT(-73.382 45.50599),"45.506","-73.382",Canada,0.032,"3"
POINT(-73.71371 45.58944),"45.589","-73.714",Canada,0.202,"18"
POINT(-75.80902 45.41552),"45.416","-75.809",Canada,0.026,"4"
POINT(-73.56642 45.49669),"45.497","-73.566",Canada,0.017,"3"
POINT(-73.58981 45.48957),"45.49","-73.59",Canada,0.277,"24"
POINT(-67.28281 48.40437),"48.404","-67.283",Canada,0.028,"5"
POINT(-73.61325 45.54304),"45.543","-73.613",Canada,0.179,"13"
POINT(-73.62834 45.52491),"45.525","-73.628",Canada,0.023,"3"
POINT(-73.82923 45.46761),"45.468","-73.829",Canada,0.225,"75"
POINT(-73.56875 45.37366),"45.374","-73.569",Canada,1.934,"137"
POINT(-71.10537 48.39651),"48.397","-71.105",Canada,0.079,"23"
POINT(-73.56794 45.49357),"45.494","-73.568",Canada,0.052,"6"
POINT(-74.3283 45.2275),"45.228","-74.328",Canada,0.39,"18"
POINT(-73.18937 45.89219),"45.892","-73.189",Canada,0.061,"23"
POINT(-73.22602 46.09466),"46.095","-73.226",Canada,0.056,"3"
POINT(-73.77187 45.48502),"45.485","-73.772",Canada,0.005,"3"
POINT(-73.57422 45.49136),"45.491","-73.574",Canada,0.048,"11"
POINT(-73.59711 45.47733),"45.477","-73.597",Canada,0.051,"3"
POINT(-67.47054 49.39414),"49.394","-67.471",Canada,0.333,"6"
POINT(-72.60459 46.36042),"46.36","-72.605",Canada,1.024,"9"
POINT(-73.48775 45.97262),"45.973","-73.488",Canada,0.037,"5"
POINT(-75.73333 45.44758),"45.448","-75.733",Canada,0.059,"14"
POINT(-74.05641 45.86349),"45.863","-74.056",Canada,0.367,"5"
POINT(-72.2243 48.51251),"48.513","-72.224",Canada,0.009,"3"
POINT(-72.22501 48.51778),"48.518","-72.225",Canada,0.042,"9"
POINT(-71.10258 48.3988),"48.399","-71.103",Canada,0.006,"3"
POINT(-73.60518 45.5716),"45.572","-73.605",Canada,0.057,"3"
POINT(-73.11837 46.02616),"46.026","-73.118",Canada,0.033,"7"
POINT(-70.3889 46.15976),"46.16","-70.389",Canada,0.136,"9"
POINT(-73.76591 49.27055),"49.271","-73.766",Canada,0.816,"8"
POINT(-73.20918 45.31054),"45.311","-73.209",Canada,2.873,"51"
POINT(-73.86273 45.45633),"45.456","-73.863",Canada,0.107,"10"
POINT(-71.07165 48.43068),"48.431","-71.072",Canada,0.008,"3"
POINT(-73.56249 45.49677),"45.497","-73.562",Canada,0.056,"9"
POINT(-73.57851 45.50569),"45.506","-73.579",Canada,0.268,"6"
POINT(-70.7468 48.44548),"48.445","-70.747",Canada,0.163,"17"
POINT(-73.77524 45.48335),"45.483","-73.775",Canada,0.06,"18"
POINT(-75.72155 45.43678),"45.437","-75.722",Canada,0.139,"3"
POINT(-71.20852 48.41725),"48.417","-71.209",Canada,0.103,"5"
POINT(-71.09209 48.4082),"48.408","-71.092",Canada,0.008,"3"
POINT(-73.51528 45.63939),"45.639","-73.515",Canada,0.017,"3"
POINT(-73.58583 45.48274),"45.483","-73.586",Canada,0.016,"5"
POINT(-73.62982 45.51844),"45.518","-73.63",Canada,0.019,"4"
POINT(-67.57505 48.83345),"48.833","-67.575",Canada,1.496,"73"
POINT(-71.12864 48.39838),"48.398","-71.129",Canada,0.039,"5"
POINT(-73.58202 45.50105),"45.501","-73.582",Canada,0.046,"4"
POINT(-73.5524 45.56823),"45.568","-73.552",Canada,0.261,"13"
POINT(-73.56534 45.53191),"45.532","-73.565",Canada,0.018,"3"
POINT(-73.59087 45.48058),"45.481","-73.591",Canada,0.011,"3"
POINT(-72.33729 48.5973),"48.597","-72.337",Canada,0.051,"3"
POINT(-73.79023 45.47727),"45.477","-73.79",Canada,0.055,"16"
POINT(-73.33903 45.51402),"45.514","-73.339",Canada,0.137,"7"
POINT(-73.48023 45.97813),"45.978","-73.48",Canada,0.33,"47"
POINT(-75.7403 45.46057),"45.461","-75.74",Canada,0.098,"39"
POINT(-73.61207 45.54213),"45.542","-73.612",Canada,0.037,"5"
POINT(-73.59258 45.5672),"45.567","-73.593",Canada,0.132,"9"
POINT(-73.77823 45.48158),"45.482","-73.778",Canada,0.032,"8"
POINT(-73.78613 45.47816),"45.478","-73.786",Canada,0.003,"3"
POINT(-71.0714 48.3929),"48.393","-71.071",Canada,0.006,"3"
POINT(-73.58015 45.50795),"45.508","-73.58",Canada,0.093,"8"
POINT(-73.62742 45.50641),"45.506","-73.627",Canada,0.076,"11"
POINT(-73.15618 46.00451),"46.005","-73.156",Canada,0.015,"3"
POINT(-73.65736 45.91086),"45.911","-73.657",Canada,0.116,"7"
POINT(-73.82704 45.46529),"45.465","-73.827",Canada,0.032,"8"
POINT(-71.86817 48.42583),"48.426","-71.868",Canada,0.008,"3"
POINT(-71.63767 48.569),"48.569","-71.638",Canada,0.009,"3"
POINT(-71.23218 46.74763),"46.748","-71.232",Canada,0.022,"3"
POINT(-73.48164 45.97707),"45.977","-73.482",Canada,0.64,"121"
