Location,Latitude,Longitude,Country,SeverityScore,IncidentsTotal
POINT(-99.20991 19.33232),"19.332","-99.21",Mexico,0.07,"18"
POINT(-99.21399 19.32572),"19.326","-99.214",Mexico,0.123,"9"
POINT(-99.21812 19.3227),"19.323","-99.218",Mexico,0.169,"18"
POINT(-99.21653 19.32386),"19.324","-99.217",Mexico,0.016,"3"
POINT(-100.98268 28.28233),"28.282","-100.983",Mexico,0.751,"11"
POINT(-101.16133 27.8972),"27.897","-101.161",Mexico,0.052,"3"
POINT(-101.48078 26.90729),"26.907","-101.481",Mexico,1.019,"22"
POINT(-101.41705 26.86782),"26.868","-101.417",Mexico,0.253,"9"
POINT(-101.42643 26.86876),"26.869","-101.426",Mexico,0.022,"5"
POINT(-101.42827 26.85863),"26.859","-101.428",Mexico,0.087,"4"
POINT(-101.42713 26.86347),"26.863","-101.427",Mexico,0.177,"6"
POINT(-101.42664 26.85818),"26.858","-101.427",Mexico,0.01,"3"
POINT(-101.41333 26.94503),"26.945","-101.413",Mexico,1.582,"24"
POINT(-101.4238 26.86877),"26.869","-101.424",Mexico,0.184,"5"
POINT(-100.98052 25.43548),"25.435","-100.981",Mexico,0.017,"5"
POINT(-100.97308 25.4198),"25.42","-100.973",Mexico,0.236,"3"
POINT(-100.92889 25.44468),"25.445","-100.929",Mexico,0.296,"5"
POINT(-100.95048 25.46784),"25.468","-100.95",Mexico,0.013,"3"
POINT(-100.98308 25.42586),"25.426","-100.983",Mexico,0.044,"3"
POINT(-100.98309 25.42983),"25.43","-100.983",Mexico,0.355,"12"
POINT(-101.00652 25.39584),"25.396","-101.007",Mexico,0.037,"3"
POINT(-101.00346 25.39389),"25.394","-101.003",Mexico,0.037,"7"
POINT(-100.95921 25.44321),"25.443","-100.959",Mexico,0.045,"3"
POINT(-101.00058 25.42427),"25.424","-101.001",Mexico,0.015,"3"
POINT(-100.93187 25.45868),"25.459","-100.932",Mexico,0.981,"73"
POINT(-103.38145 25.62988),"25.63","-103.381",Mexico,0.05,"5"
POINT(-103.42033 25.57124),"25.571","-103.42",Mexico,0.048,"41"
POINT(-103.35751 25.53581),"25.536","-103.358",Mexico,0.032,"7"
POINT(-103.37507 25.62269),"25.623","-103.375",Mexico,0.059,"3"
POINT(-103.41366 25.53558),"25.536","-103.414",Mexico,0.012,"3"
POINT(-103.38148 25.52501),"25.525","-103.381",Mexico,0.059,"3"
POINT(-103.40951 25.58553),"25.586","-103.41",Mexico,0.255,"324"
POINT(-103.45185 25.57516),"25.575","-103.452",Mexico,0.077,"24"
POINT(-103.4203 25.57413),"25.574","-103.42",Mexico,0.035,"6"
POINT(-103.43588 25.57857),"25.579","-103.436",Mexico,0.225,"147"
POINT(-103.4162 25.58005),"25.58","-103.416",Mexico,0.018,"3"
POINT(-103.42475 25.56739),"25.567","-103.425",Mexico,0.026,"7"
POINT(-103.42279 25.52027),"25.52","-103.423",Mexico,0.093,"7"
POINT(-103.43416 25.55617),"25.556","-103.434",Mexico,0.106,"15"
POINT(-103.39072 25.54664),"25.547","-103.391",Mexico,0.036,"3"
POINT(-103.41973 25.51872),"25.519","-103.42",Mexico,0.02,"3"
POINT(-103.41495 25.58412),"25.584","-103.415",Mexico,0.034,"37"
POINT(-103.40656 25.53807),"25.538","-103.407",Mexico,0.025,"4"
POINT(-103.42733 25.54944),"25.549","-103.427",Mexico,0.027,"3"
POINT(-103.41026 25.58557),"25.586","-103.41",Mexico,0.12,"29"
POINT(-103.40535 25.53549),"25.535","-103.405",Mexico,0.017,"4"
POINT(-103.3941 25.51333),"25.513","-103.394",Mexico,0.031,"6"
POINT(-103.42568 25.5668),"25.567","-103.426",Mexico,0.008,"3"
POINT(-103.46019 25.54261),"25.543","-103.46",Mexico,0.034,"4"
POINT(-103.43554 25.55765),"25.558","-103.436",Mexico,0.03,"6"
POINT(-103.3811 25.52523),"25.525","-103.381",Mexico,0.165,"5"
POINT(-103.35972 25.53503),"25.535","-103.36",Mexico,0.395,"106"
POINT(-103.35077 25.53501),"25.535","-103.351",Mexico,0.248,"24"
POINT(-103.39613 25.51128),"25.511","-103.396",Mexico,0.013,"5"
POINT(-103.41375 25.5413),"25.541","-103.414",Mexico,0.028,"5"
POINT(-103.41633 25.53808),"25.538","-103.416",Mexico,0.026,"5"
POINT(-103.39973 25.58086),"25.581","-103.4",Mexico,0.079,"55"
POINT(-103.39588 25.53528),"25.535","-103.396",Mexico,0.084,"21"
POINT(-103.42994 25.5979),"25.598","-103.43",Mexico,0.004,"3"
POINT(-103.40279 25.59736),"25.597","-103.403",Mexico,0.024,"31"
POINT(-103.38775 25.51915),"25.519","-103.388",Mexico,0.035,"5"
POINT(-103.40392 25.59615),"25.596","-103.404",Mexico,0.064,"22"
POINT(-103.43695 25.53573),"25.536","-103.437",Mexico,0.02,"5"
POINT(-103.35841 25.53485),"25.535","-103.358",Mexico,0.035,"3"
POINT(-103.43587 25.5617),"25.562","-103.436",Mexico,0.017,"3"
POINT(-103.43427 25.55482),"25.555","-103.434",Mexico,0.025,"5"
POINT(-103.42887 25.59732),"25.597","-103.429",Mexico,0.015,"11"
POINT(-103.44975 25.57564),"25.576","-103.45",Mexico,0.206,"202"
POINT(-103.40249 25.53563),"25.536","-103.402",Mexico,0.012,"3"
POINT(-103.43436 25.55916),"25.559","-103.434",Mexico,0.029,"4"
POINT(-103.41324 25.5849),"25.585","-103.413",Mexico,0.075,"59"
POINT(-103.39148 25.57663),"25.577","-103.391",Mexico,0.036,"40"
POINT(-103.363 25.65638),"25.656","-103.363",Mexico,1.032,"424"
POINT(-103.40524 25.55092),"25.551","-103.405",Mexico,0.077,"5"
POINT(-103.32281 25.53454),"25.535","-103.323",Mexico,0.097,"11"
POINT(-103.40797 25.589),"25.589","-103.408",Mexico,0.011,"6"
POINT(-103.416 25.58343),"25.583","-103.416",Mexico,0.077,"60"
POINT(-103.44856 25.53565),"25.536","-103.449",Mexico,0.028,"3"
POINT(-103.40657 25.53572),"25.536","-103.407",Mexico,0.051,"5"
POINT(-103.42098 25.59203),"25.592","-103.421",Mexico,0.053,"22"
POINT(-103.42095 25.59357),"25.594","-103.421",Mexico,0.026,"30"
POINT(-103.39435 25.57836),"25.578","-103.394",Mexico,0.049,"12"
POINT(-103.403 25.50509),"25.505","-103.403",Mexico,0.036,"7"
POINT(-103.40684 25.51181),"25.512","-103.407",Mexico,0.011,"3"
POINT(-103.40534 25.59747),"25.597","-103.405",Mexico,0.057,"9"
POINT(-103.40585 25.59198),"25.592","-103.406",Mexico,0.083,"15"
POINT(-103.38085 25.52573),"25.526","-103.381",Mexico,0.121,"5"
POINT(-103.42067 25.57037),"25.57","-103.421",Mexico,0.023,"4"
POINT(-103.43284 25.57942),"25.579","-103.433",Mexico,0.018,"12"
POINT(-103.36249 25.53504),"25.535","-103.362",Mexico,0.027,"5"
POINT(-103.35552 25.53478),"25.535","-103.356",Mexico,0.013,"5"
POINT(-103.42705 25.56589),"25.566","-103.427",Mexico,0.01,"3"
POINT(-103.39694 25.58412),"25.584","-103.397",Mexico,0.067,"10"
POINT(-103.40658 25.57822),"25.578","-103.407",Mexico,0.008,"4"
POINT(-103.4219 25.59407),"25.594","-103.422",Mexico,0.026,"12"
POINT(-103.43425 25.54086),"25.541","-103.434",Mexico,0.016,"3"
POINT(-103.4084 25.58801),"25.588","-103.408",Mexico,0.091,"8"
POINT(-103.39611 25.58509),"25.585","-103.396",Mexico,0.213,"18"
POINT(-103.39317 25.57784),"25.578","-103.393",Mexico,0.028,"8"
POINT(-103.43526 25.55043),"25.55","-103.435",Mexico,0.051,"6"
POINT(-103.36103 25.66241),"25.662","-103.361",Mexico,0.148,"29"
POINT(-103.35079 25.53495),"25.535","-103.351",Mexico,0.07,"8"
POINT(-103.31768 25.53464),"25.535","-103.318",Mexico,0.183,"45"
POINT(-103.39604 25.53404),"25.534","-103.396",Mexico,0.027,"3"
POINT(-103.44429 25.57667),"25.577","-103.444",Mexico,0.129,"28"
POINT(-103.38266 25.5239),"25.524","-103.383",Mexico,0.048,"5"
POINT(-103.38385 25.5223),"25.522","-103.384",Mexico,0.034,"3"
POINT(-103.37928 25.63156),"25.632","-103.379",Mexico,0.008,"3"
POINT(-101.41997 26.80862),"26.809","-101.42",Mexico,0.628,"40"
POINT(-101.42248 26.79798),"26.798","-101.422",Mexico,0.364,"16"
POINT(-103.34251 25.68363),"25.684","-103.343",Mexico,0.066,"12"
POINT(-103.32808 25.70295),"25.703","-103.328",Mexico,0.041,"5"
POINT(-103.327 25.71013),"25.71","-103.327",Mexico,0.13,"29"
POINT(-103.30816 25.73606),"25.736","-103.308",Mexico,0.073,"7"
POINT(-103.34317 25.68299),"25.683","-103.343",Mexico,0.068,"10"
POINT(-103.09557 25.77017),"25.77","-103.096",Mexico,0.02,"3"
POINT(-103.0931 25.76944),"25.769","-103.093",Mexico,0.398,"42"
POINT(-103.09239 25.76914),"25.769","-103.092",Mexico,0.04,"6"
POINT(-100.90783 25.58591),"25.586","-100.908",Mexico,0.249,"9"
POINT(-100.90871 25.58545),"25.585","-100.909",Mexico,0.185,"5"
POINT(-103.68841 19.25965),"19.26","-103.688",Mexico,0.167,"5"
POINT(-104.32098 19.10422),"19.104","-104.321",Mexico,0.078,"3"
POINT(-104.63844 24.0334),"24.033","-104.638",Mexico,0.02,"3"
POINT(-104.62466 23.99175),"23.992","-104.625",Mexico,0.131,"6"
POINT(-104.66726 24.07874),"24.079","-104.667",Mexico,0.273,"3"
POINT(-104.66296 24.0126),"24.013","-104.663",Mexico,0.033,"4"
POINT(-104.6582 24.03776),"24.038","-104.658",Mexico,0.007,"3"
POINT(-104.62799 24.04319),"24.043","-104.628",Mexico,0.035,"3"
POINT(-104.63715 24.03473),"24.035","-104.637",Mexico,0.036,"4"
POINT(-104.65763 24.00693),"24.007","-104.658",Mexico,0.031,"4"
POINT(-104.65773 24.04275),"24.043","-104.658",Mexico,0.038,"4"
POINT(-104.63007 24.04105),"24.041","-104.63",Mexico,0.053,"5"
POINT(-103.47443 25.5973),"25.597","-103.474",Mexico,0.087,"4"
POINT(-103.35289 25.75811),"25.758","-103.353",Mexico,0.02,"3"
POINT(-103.50939 25.59332),"25.593","-103.509",Mexico,0.355,"90"
POINT(-103.50426 25.59322),"25.593","-103.504",Mexico,0.024,"3"
POINT(-103.35085 25.75023),"25.75","-103.351",Mexico,0.025,"4"
POINT(-103.42595 25.64712),"25.647","-103.426",Mexico,0.373,"36"
POINT(-103.44243 25.60587),"25.606","-103.442",Mexico,0.445,"27"
POINT(-103.43099 25.59868),"25.599","-103.431",Mexico,0.006,"3"
POINT(-103.46051 25.56126),"25.561","-103.461",Mexico,0.053,"3"
POINT(-103.48089 25.59052),"25.591","-103.481",Mexico,0.158,"53"
POINT(-103.43447 25.63837),"25.638","-103.434",Mexico,0.127,"32"
POINT(-103.45448 25.57185),"25.572","-103.454",Mexico,0.148,"14"
POINT(-103.45933 25.57318),"25.573","-103.459",Mexico,0.021,"7"
POINT(-103.42763 25.64546),"25.645","-103.428",Mexico,0.321,"63"
POINT(-103.51977 25.58222),"25.582","-103.52",Mexico,0.059,"11"
POINT(-103.47413 25.57443),"25.574","-103.474",Mexico,0.042,"13"
POINT(-103.42872 25.64424),"25.644","-103.429",Mexico,0.526,"137"
POINT(-103.49693 25.59381),"25.594","-103.497",Mexico,0.138,"3"
POINT(-99.24294 16.73791),"16.738","-99.243",Mexico,0.323,"5"
POINT(-99.79921 16.78914),"16.789","-99.799",Mexico,0.046,"5"
POINT(-99.823 16.80263),"16.803","-99.823",Mexico,0.041,"3"
POINT(-99.81444 16.79776),"16.798","-99.814",Mexico,0.027,"3"
POINT(-99.70305 16.82468),"16.825","-99.703",Mexico,0.787,"11"
POINT(-99.90332 16.86329),"16.863","-99.903",Mexico,0.044,"3"
POINT(-99.50755 17.54637),"17.546","-99.508",Mexico,0.05,"3"
POINT(-102.0468 17.99894),"17.999","-102.047",Mexico,0.103,"10"
POINT(-101.73504 17.87012),"17.87","-101.735",Mexico,1.306,"9"
POINT(-101.90291 18.25145),"18.251","-101.903",Mexico,3.315,"34"
POINT(-101.90373 18.25238),"18.252","-101.904",Mexico,0.833,"11"
POINT(-101.70383 21.13034),"21.13","-101.704",Mexico,0.031,"8"
POINT(-101.71647 21.13312),"21.133","-101.716",Mexico,0.035,"4"
POINT(-101.61585 21.08616),"21.086","-101.616",Mexico,0.032,"7"
POINT(-101.64908 21.08618),"21.086","-101.649",Mexico,0.05,"11"
POINT(-101.69263 21.12854),"21.129","-101.693",Mexico,0.158,"6"
POINT(-101.64317 21.15775),"21.158","-101.643",Mexico,0.371,"77"
POINT(-101.64487 21.11889),"21.119","-101.645",Mexico,0.079,"5"
POINT(-101.66148 21.11796),"21.118","-101.661",Mexico,0.087,"30"
POINT(-101.68586 21.15519),"21.155","-101.686",Mexico,0.044,"3"
POINT(-101.64449 21.15908),"21.159","-101.644",Mexico,0.052,"13"
POINT(-101.69786 21.15622),"21.156","-101.698",Mexico,0.094,"5"
POINT(-101.67598 21.11176),"21.112","-101.676",Mexico,0.028,"8"
POINT(-101.60453 21.06663),"21.067","-101.605",Mexico,0.302,"24"
POINT(-101.65207 21.16631),"21.166","-101.652",Mexico,0.02,"3"
POINT(-101.69366 21.12747),"21.127","-101.694",Mexico,0.041,"3"
POINT(-101.71063 21.14652),"21.147","-101.711",Mexico,0.049,"8"
POINT(-101.69002 21.14893),"21.149","-101.69",Mexico,0.058,"4"
POINT(-101.66131 21.13138),"21.131","-101.661",Mexico,0.039,"5"
POINT(-101.66649 21.13157),"21.132","-101.666",Mexico,0.062,"5"
POINT(-101.62846 21.09663),"21.097","-101.628",Mexico,0.011,"3"
POINT(-101.70389 21.1172),"21.117","-101.704",Mexico,0.218,"5"
POINT(-101.67511 21.11138),"21.111","-101.675",Mexico,0.03,"3"
POINT(-101.63293 21.14251),"21.143","-101.633",Mexico,0.013,"4"
POINT(-101.66424 21.1674),"21.167","-101.664",Mexico,0.015,"6"
POINT(-101.68887 21.15248),"21.152","-101.689",Mexico,0.049,"3"
POINT(-101.64885 21.11932),"21.119","-101.649",Mexico,0.101,"4"
POINT(-101.64766 21.10434),"21.104","-101.648",Mexico,0.026,"3"
POINT(-101.7043 21.13168),"21.132","-101.704",Mexico,0.011,"3"
POINT(-101.66423 21.11901),"21.119","-101.664",Mexico,0.038,"6"
POINT(-101.64048 21.10161),"21.102","-101.64",Mexico,0.054,"7"
POINT(-101.68328 21.16014),"21.16","-101.683",Mexico,0.078,"3"
POINT(-101.64638 21.12847),"21.128","-101.646",Mexico,0.051,"13"
POINT(-101.6022 21.071),"21.071","-101.602",Mexico,0.175,"6"
POINT(-101.70776 21.14699),"21.147","-101.708",Mexico,0.024,"4"
POINT(-101.69207 21.16009),"21.16","-101.692",Mexico,0.01,"3"
POINT(-101.64511 21.10426),"21.104","-101.645",Mexico,0.027,"7"
POINT(-101.60388 21.06825),"21.068","-101.604",Mexico,0.148,"10"
POINT(-101.71931 21.13564),"21.136","-101.719",Mexico,0.028,"3"
POINT(-101.64478 21.14441),"21.144","-101.645",Mexico,0.033,"3"
POINT(-101.6336 21.10049),"21.1","-101.634",Mexico,0.017,"6"
POINT(-101.66653 21.14564),"21.146","-101.667",Mexico,0.054,"4"
POINT(-101.63479 21.11166),"21.112","-101.635",Mexico,0.029,"3"
POINT(-101.64253 21.08902),"21.089","-101.643",Mexico,0.033,"10"
POINT(-101.7034 21.13603),"21.136","-101.703",Mexico,0.019,"3"
POINT(-101.69262 21.16167),"21.162","-101.693",Mexico,0.037,"24"
POINT(-101.69812 21.12179),"21.122","-101.698",Mexico,0.297,"4"
POINT(-101.70147 21.13792),"21.138","-101.701",Mexico,0.021,"4"
POINT(-101.66431 21.17323),"21.173","-101.664",Mexico,0.12,"61"
POINT(-101.69309 21.15642),"21.156","-101.693",Mexico,0.09,"3"
POINT(-101.60466 21.0662),"21.066","-101.605",Mexico,0.067,"3"
POINT(-101.62681 21.11404),"21.114","-101.627",Mexico,0.017,"3"
POINT(-101.68731 21.14694),"21.147","-101.687",Mexico,0.052,"3"
POINT(-101.63465 21.14797),"21.148","-101.635",Mexico,0.027,"5"
POINT(-101.66513 21.17293),"21.173","-101.665",Mexico,0.08,"6"
POINT(-101.66001 21.13112),"21.131","-101.66",Mexico,0.043,"4"
POINT(-101.66536 21.11934),"21.119","-101.665",Mexico,0.083,"13"
POINT(-101.63807 21.10409),"21.104","-101.638",Mexico,0.025,"7"
POINT(-101.67395 21.11099),"21.111","-101.674",Mexico,0.02,"5"
POINT(-101.63661 21.15237),"21.152","-101.637",Mexico,0.05,"13"
POINT(-101.64098 21.0994),"21.099","-101.641",Mexico,0.027,"4"
POINT(-101.68648 21.14032),"21.14","-101.686",Mexico,0.031,"3"
POINT(-101.62932 21.12601),"21.126","-101.629",Mexico,0.008,"3"
POINT(-101.63535 21.09685),"21.097","-101.635",Mexico,0.019,"3"
POINT(-101.66172 21.1415),"21.142","-101.662",Mexico,0.039,"3"
POINT(-101.67905 21.1372),"21.137","-101.679",Mexico,0.042,"3"
POINT(-101.69036 21.14765),"21.148","-101.69",Mexico,0.045,"8"
POINT(-101.68288 21.15445),"21.154","-101.683",Mexico,0.096,"7"
POINT(-101.63369 21.14528),"21.145","-101.634",Mexico,0.02,"6"
POINT(-101.62798 21.09628),"21.096","-101.628",Mexico,0.005,"3"
POINT(-101.63664 21.10297),"21.103","-101.637",Mexico,0.05,"34"
POINT(-101.64347 21.15864),"21.159","-101.643",Mexico,0.027,"10"
POINT(-101.63427 21.14809),"21.148","-101.634",Mexico,0.015,"3"
POINT(-101.6394 21.15485),"21.155","-101.639",Mexico,0.045,"17"
POINT(-101.70111 21.14621),"21.146","-101.701",Mexico,0.017,"3"
POINT(-101.68447 21.11521),"21.115","-101.684",Mexico,0.026,"3"
POINT(-101.69823 21.15356),"21.154","-101.698",Mexico,0.044,"4"
POINT(-101.61862 21.06163),"21.062","-101.619",Mexico,0.232,"9"
POINT(-101.66548 21.14397),"21.144","-101.665",Mexico,0.327,"3"
POINT(-101.73001 21.15209),"21.152","-101.73",Mexico,0.036,"5"
POINT(-101.65277 21.16729),"21.167","-101.653",Mexico,0.026,"8"
POINT(-101.69336 21.16697),"21.167","-101.693",Mexico,0.046,"16"
POINT(-101.6268 21.09598),"21.096","-101.627",Mexico,0.017,"19"
POINT(-101.71495 21.13321),"21.133","-101.715",Mexico,0.051,"3"
POINT(-101.66283 21.11878),"21.119","-101.663",Mexico,0.067,"28"
POINT(-101.67903 21.11393),"21.114","-101.679",Mexico,0.012,"3"
POINT(-101.63384 21.10103),"21.101","-101.634",Mexico,0.031,"5"
POINT(-101.70239 21.14694),"21.147","-101.702",Mexico,0.009,"3"
POINT(-101.60057 21.07387),"21.074","-101.601",Mexico,0.032,"6"
POINT(-101.69277 21.11636),"21.116","-101.693",Mexico,0.045,"5"
POINT(-101.65417 21.13007),"21.13","-101.654",Mexico,0.022,"4"
POINT(-101.65968 21.11753),"21.118","-101.66",Mexico,0.05,"15"
POINT(-101.62421 21.09305),"21.093","-101.624",Mexico,0.047,"10"
POINT(-101.65849 21.14381),"21.144","-101.658",Mexico,0.013,"3"
POINT(-101.705 21.13125),"21.131","-101.705",Mexico,0.051,"7"
POINT(-101.67213 21.14689),"21.147","-101.672",Mexico,0.018,"3"
POINT(-101.66225 21.12047),"21.12","-101.662",Mexico,0.017,"3"
POINT(-101.63529 21.10162),"21.102","-101.635",Mexico,0.034,"13"
POINT(-101.65728 21.13705),"21.137","-101.657",Mexico,0.014,"3"
POINT(-101.65152 21.14637),"21.146","-101.652",Mexico,0.045,"31"
POINT(-101.63241 21.09976),"21.1","-101.632",Mexico,0.061,"34"
POINT(-101.59918 21.12694),"21.127","-101.599",Mexico,0.123,"8"
POINT(-101.69142 21.14268),"21.143","-101.691",Mexico,0.025,"13"
POINT(-101.64803 21.16264),"21.163","-101.648",Mexico,0.01,"5"
POINT(-101.64703 21.09459),"21.095","-101.647",Mexico,0.025,"3"
POINT(-101.6347 21.11322),"21.113","-101.635",Mexico,0.05,"3"
POINT(-101.68356 21.11502),"21.115","-101.684",Mexico,0.009,"3"
POINT(-101.69275 21.16321),"21.163","-101.693",Mexico,0.094,"14"
POINT(-101.70154 21.14516),"21.145","-101.702",Mexico,0.114,"5"
POINT(-101.69309 21.16619),"21.166","-101.693",Mexico,0.058,"7"
POINT(-101.72322 21.15235),"21.152","-101.723",Mexico,0.095,"3"
POINT(-101.69003 21.14225),"21.142","-101.69",Mexico,0.05,"12"
POINT(-101.64751 21.11917),"21.119","-101.648",Mexico,0.105,"4"
POINT(-101.67376 21.15224),"21.152","-101.674",Mexico,0.076,"4"
POINT(-101.65759 21.14499),"21.145","-101.658",Mexico,0.037,"5"
POINT(-101.67184 21.13299),"21.133","-101.672",Mexico,0.011,"3"
POINT(-101.68729 21.11653),"21.117","-101.687",Mexico,0.01,"6"
POINT(-101.64582 21.10415),"21.104","-101.646",Mexico,0.015,"7"
POINT(-101.63506 21.0998),"21.1","-101.635",Mexico,0.113,"4"
POINT(-101.70102 21.1523),"21.152","-101.701",Mexico,0.048,"3"
POINT(-101.6475 21.11119),"21.111","-101.647",Mexico,0.041,"7"
POINT(-101.62958 21.09741),"21.097","-101.63",Mexico,0.027,"3"
POINT(-101.67478 21.12272),"21.123","-101.675",Mexico,0.017,"3"
POINT(-101.69023 21.11643),"21.116","-101.69",Mexico,0.044,"6"
POINT(-101.60137 21.07252),"21.073","-101.601",Mexico,0.078,"17"
POINT(-101.67875 21.14776),"21.148","-101.679",Mexico,0.021,"6"
POINT(-101.70187 21.1439),"21.144","-101.702",Mexico,0.162,"6"
POINT(-101.64746 21.16198),"21.162","-101.647",Mexico,0.047,"12"
POINT(-101.65182 21.15651),"21.157","-101.652",Mexico,0.04,"5"
POINT(-101.68485 21.14685),"21.147","-101.685",Mexico,0.048,"5"
POINT(-101.64661 21.11051),"21.111","-101.647",Mexico,0.019,"4"
POINT(-101.72048 21.15189),"21.152","-101.72",Mexico,0.029,"6"
POINT(-101.64251 21.0904),"21.09","-101.643",Mexico,0.014,"3"
POINT(-101.67485 21.14768),"21.148","-101.675",Mexico,0.026,"3"
POINT(-101.68444 21.15362),"21.154","-101.684",Mexico,0.028,"3"
POINT(-101.62954 21.11495),"21.115","-101.63",Mexico,0.102,"5"
POINT(-101.66157 21.14905),"21.149","-101.662",Mexico,0.042,"5"
POINT(-101.66522 21.13151),"21.132","-101.665",Mexico,0.023,"6"
POINT(-101.62547 21.09418),"21.094","-101.625",Mexico,0.054,"22"
POINT(-101.70927 21.14674),"21.147","-101.709",Mexico,0.104,"20"
POINT(-101.67668 21.16819),"21.168","-101.677",Mexico,0.24,"9"
POINT(-101.65054 21.14621),"21.146","-101.651",Mexico,0.033,"10"
POINT(-101.61718 21.08758),"21.088","-101.617",Mexico,0.076,"11"
POINT(-101.6919 21.15897),"21.159","-101.692",Mexico,0.017,"4"
POINT(-101.6764 21.1161),"21.116","-101.676",Mexico,0.191,"3"
POINT(-101.59155 21.06294),"21.063","-101.592",Mexico,0.223,"9"
POINT(-101.60186 21.07252),"21.073","-101.602",Mexico,0.058,"3"
POINT(-101.63777 21.15324),"21.153","-101.638",Mexico,0.063,"9"
POINT(-101.63115 21.14),"21.14","-101.631",Mexico,0.02,"3"
POINT(-101.61663 21.08722),"21.087","-101.617",Mexico,0.025,"3"
POINT(-101.70404 21.14767),"21.148","-101.704",Mexico,0.028,"22"
POINT(-101.70545 21.11724),"21.117","-101.705",Mexico,0.131,"3"
POINT(-101.65247 21.16853),"21.169","-101.652",Mexico,0.032,"7"
POINT(-101.70367 21.14718),"21.147","-101.704",Mexico,0.054,"7"
POINT(-101.64867 21.10454),"21.105","-101.649",Mexico,0.039,"10"
POINT(-101.65207 21.14517),"21.145","-101.652",Mexico,0.039,"4"
POINT(-101.65207 21.12384),"21.124","-101.652",Mexico,0.032,"3"
POINT(-101.63942 21.10407),"21.104","-101.639",Mexico,0.04,"10"
POINT(-101.67647 21.13449),"21.134","-101.676",Mexico,0.017,"3"
POINT(-101.65143 21.12955),"21.13","-101.651",Mexico,0.243,"9"
POINT(-101.70136 21.15786),"21.158","-101.701",Mexico,0.061,"6"
POINT(-101.65719 21.17132),"21.171","-101.657",Mexico,0.008,"4"
POINT(-101.60268 21.06992),"21.07","-101.603",Mexico,0.15,"8"
POINT(-101.68054 21.12485),"21.125","-101.681",Mexico,0.046,"7"
POINT(-100.79618 20.53942),"20.539","-100.796",Mexico,0.42,"3"
POINT(-100.79568 20.54156),"20.542","-100.796",Mexico,0.217,"6"
POINT(-100.81375 20.5363),"20.536","-100.814",Mexico,0.052,"7"
POINT(-100.83327 20.52974),"20.53","-100.833",Mexico,0.062,"5"
POINT(-100.88696 20.52457),"20.525","-100.887",Mexico,0.26,"6"
POINT(-100.82635 20.53559),"20.536","-100.826",Mexico,0.029,"4"
POINT(-100.81539 20.58369),"20.584","-100.815",Mexico,0.131,"7"
POINT(-100.82479 20.53542),"20.535","-100.825",Mexico,0.075,"6"
POINT(-100.82392 20.53126),"20.531","-100.824",Mexico,0.025,"3"
POINT(-100.81723 20.58128),"20.581","-100.817",Mexico,0.115,"7"
POINT(-101.33457 20.67126),"20.671","-101.335",Mexico,0.03,"11"
POINT(-101.34578 20.70023),"20.7","-101.346",Mexico,0.011,"3"
POINT(-101.36771 20.681),"20.681","-101.368",Mexico,0.017,"3"
POINT(-101.37191 20.6746),"20.675","-101.372",Mexico,0.034,"15"
POINT(-101.39326 20.685),"20.685","-101.393",Mexico,0.021,"5"
POINT(-101.32339 20.66413),"20.664","-101.323",Mexico,0.061,"8"
POINT(-101.31369 20.66224),"20.662","-101.314",Mexico,0.018,"3"
POINT(-101.341 20.65809),"20.658","-101.341",Mexico,0.024,"3"
POINT(-101.37867 20.68205),"20.682","-101.379",Mexico,0.015,"4"
POINT(-101.34223 20.69465),"20.695","-101.342",Mexico,0.016,"3"
POINT(-101.35914 20.66728),"20.667","-101.359",Mexico,0.052,"5"
POINT(-101.37145 20.67513),"20.675","-101.371",Mexico,0.046,"10"
POINT(-101.3358 20.6668),"20.667","-101.336",Mexico,0.077,"3"
POINT(-101.3704 20.6807),"20.681","-101.37",Mexico,0.016,"3"
POINT(-101.35722 20.66966),"20.67","-101.357",Mexico,0.161,"4"
POINT(-101.34679 20.70193),"20.702","-101.347",Mexico,0.029,"3"
